City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Harlingen,US,2020-09-05 20:31:18,26.19,-97.7,78.01,94,75,6.71
305,Brasileia,BR,2020-09-05 20:31:19,-11.02,-68.75,96.55,31,86,0.74
306,Hobyo,SO,2020-09-05 20:31:19,5.35,48.53,77.0,79,78,25.12
307,Panguna,PG,2020-09-05 20:31:19,-6.32,155.48,71.87,94,100,2.08
308,Piacabucu,BR,2020-09-05 20:31:19,-10.41,-36.43,72.93,80,12,6.93
309,Dunedin,NZ,2020-09-05 20:30:06,-45.87,170.5,51.01,67,100,1.99
310,Nicoya,CR,2020-09-05 20:30:03,10.15,-85.45,82.4,78,40,11.41
311,Hobart,AU,2020-09-05 20:30:58,-42.88,147.33,46.99,75,75,9.17
312,Suluq,LY,2020-09-05 20:31:20,31.67,20.25,72.95,66,0,12.77
313,Arys,KZ,2020-09-05 20:31:20,42.43,68.8,64.4,36,85,4.47
314,Seminole,US,2020-09-05 20:31:20,28.71,-81.21,96.01,46,1,9.17
315,San Patricio,MX,2020-09-05 20:27:08,19.22,-104.7,84.2,74,90,9.17
316,Goulburn,AU,2020-09-05 20:30:06,-34.75,149.72,30.99,96,0,3.0
317,Klaksvik,FO,2020-09-05 20:31:21,62.23,-6.59,44.6,81,85,19.46
318,Leopold,AU,2020-09-05 20:31:21,-38.18,144.47,41.0,100,0,4.65
319,Walvis Bay,NA,2020-09-05 20:31:22,-22.96,14.51,57.2,71,0,5.82
320,Monkey Bay,MW,2020-09-05 20:31:22,-14.07,34.92,69.91,62,1,19.26
321,Namsos,NO,2020-09-05 20:31:22,64.47,11.5,51.01,71,100,3.0
322,Kramat,ID,2020-09-05 20:31:22,-8.13,113.45,71.22,85,51,0.98
323,Morehead,US,2020-09-05 20:31:22,37.27,-87.18,86.0,37,1,2.37
324,Imbituba,BR,2020-09-05 20:31:23,-28.24,-48.67,62.6,100,90,3.36
325,Aksarka,RU,2020-09-05 20:31:23,66.56,67.8,40.14,85,0,3.42
326,Victoria,HK,2020-09-05 20:30:39,22.29,114.16,82.0,87,15,5.73
327,Cayenne,GF,2020-09-05 20:31:02,4.93,-52.33,84.2,70,61,8.05
328,Sayyan,YE,2020-09-05 20:31:24,15.17,44.32,64.53,33,82,7.74
329,San Pedro,PH,2020-09-05 20:31:24,14.35,121.02,84.2,83,65,2.35
330,Aguimes,ES,2020-09-05 20:31:16,27.91,-15.45,77.0,73,20,24.16
331,Berehove,UA,2020-09-05 20:31:24,48.21,22.64,61.0,87,40,2.24
332,Ambon,ID,2020-09-05 20:31:25,-3.7,128.18,78.01,15,40,14.88
333,Kudahuvadhoo,MV,2020-09-05 20:31:25,2.67,72.89,79.9,79,100,32.75
334,Bajil,YE,2020-09-05 20:31:25,15.06,43.29,91.13,52,25,1.3
335,Knysna,ZA,2020-09-05 20:31:25,-34.04,23.05,55.4,100,90,10.29
336,Mount Gambier,AU,2020-09-05 20:31:00,-37.83,140.77,41.0,100,1,10.29
337,Kodiak,US,2020-09-05 20:26:50,57.79,-152.41,53.6,71,75,10.29
338,Maumere,ID,2020-09-05 20:31:26,-8.62,122.21,75.58,77,3,4.61
339,Balurghat,IN,2020-09-05 20:29:17,25.22,88.77,81.75,84,56,8.59
340,Mora,CM,2020-09-05 20:31:27,11.05,14.14,76.66,85,89,4.05
341,Asau,RO,2020-09-05 20:31:27,46.43,26.4,55.99,96,0,3.44
342,Gryfino,PL,2020-09-05 20:31:27,53.25,14.49,57.99,84,97,5.99
343,Port Moresby,PG,2020-09-05 20:31:28,-9.44,147.18,75.78,90,57,7.85
344,Ossora,RU,2020-09-05 20:31:28,59.24,163.07,47.21,55,0,1.28
345,Hualmay,PE,2020-09-05 20:28:00,-11.1,-77.61,65.88,67,12,11.12
346,Lisakovsk,KZ,2020-09-05 20:31:28,52.54,62.49,45.07,77,0,7.02
347,Poum,NC,2020-09-05 20:31:29,-20.23,164.02,69.42,74,55,10.11
348,Ballina,AU,2020-09-05 20:31:29,-28.87,153.57,66.2,93,90,5.82
349,Kasongo-Lunda,CD,2020-09-05 20:31:29,-6.47,16.82,80.4,45,77,2.71
350,Pangody,RU,2020-09-05 20:31:29,65.85,74.49,41.29,80,77,14.34
351,Itupiranga,BR,2020-09-05 20:31:29,-5.13,-49.33,100.4,25,20,4.7
352,Hamilton,US,2020-09-05 20:29:28,39.18,-84.53,82.99,39,1,8.05
353,Masvingo,ZW,2020-09-05 20:31:30,-20.06,30.83,52.29,86,0,5.01
354,Quimper,FR,2020-09-05 20:31:30,48.0,-4.1,53.6,81,7,5.82
355,Tacuarembo,UY,2020-09-05 20:31:31,-31.73,-55.98,56.26,78,100,12.03
356,Puerto Penasco,MX,2020-09-05 20:31:31,31.32,-113.53,97.0,70,0,7.0
357,Cordoba,AR,2020-09-05 20:31:31,-31.41,-64.18,70.0,48,25,10.29
358,San Rafael,AR,2020-09-05 20:31:31,-34.62,-68.33,49.3,66,38,16.35
359,Masuguru,TZ,2020-09-05 20:31:32,-11.37,38.42,71.01,63,4,5.88
360,Lagoa,PT,2020-09-05 20:31:32,39.05,-27.98,69.3,76,27,21.83
361,Namibe,AO,2020-09-05 20:26:44,-15.2,12.15,64.33,76,2,4.76
362,Chokwe,MZ,2020-09-05 20:31:32,-24.53,32.98,62.4,78,0,6.44
363,Yatou,CN,2020-09-05 20:31:33,37.15,122.38,70.84,92,17,10.16
364,Salta,AR,2020-09-05 20:31:33,-24.79,-65.41,78.8,29,3,13.87
365,Metro,ID,2020-09-05 20:31:33,-5.11,105.31,73.09,92,91,5.7
366,Ishigaki,JP,2020-09-05 20:31:33,24.34,124.16,81.63,79,42,26.62
367,Opuwo,NA,2020-09-05 20:31:34,-18.06,13.84,65.91,35,1,5.21
368,Orlik,RU,2020-09-05 20:31:34,52.52,99.83,41.0,77,82,3.22
369,Ihosy,MG,2020-09-05 20:31:34,-22.4,46.12,54.37,86,49,13.89
370,Hailar,CN,2020-09-05 20:31:35,49.2,119.7,49.37,94,2,3.78
371,Natal,BR,2020-09-05 20:27:52,-5.79,-35.21,80.6,65,40,21.92
372,Paamiut,GL,2020-09-05 20:31:35,61.99,-49.67,46.47,94,96,26.44
373,Canete,CL,2020-09-05 20:31:35,-37.8,-73.4,51.62,75,96,2.33
374,Misratah,LY,2020-09-05 20:31:35,32.38,15.09,78.31,77,0,14.29
375,Thanh Hoa,VN,2020-09-05 20:31:36,19.8,105.77,79.79,90,78,2.08
376,Beloha,MG,2020-09-05 20:31:36,-25.17,45.05,62.6,71,0,13.2
377,College,US,2020-09-05 20:31:36,64.86,-147.8,46.0,93,90,4.7
378,Shimanovsk,RU,2020-09-05 20:31:37,52.0,127.7,53.65,96,70,7.63
379,Carpinteria,US,2020-09-05 20:30:45,34.4,-119.52,109.99,16,0,4.0
380,Broken Hill,AU,2020-09-05 20:27:38,-31.95,141.43,55.4,50,0,11.41
381,Batemans Bay,AU,2020-09-05 20:31:37,-35.72,150.18,50.0,97,88,3.09
382,Galesong,ID,2020-09-05 20:31:38,-5.32,119.37,73.4,94,75,3.36
383,Ilhabela,BR,2020-09-05 20:31:38,-23.78,-45.36,71.13,83,91,5.53
384,Bilma,NE,2020-09-05 20:31:38,18.69,12.92,97.12,15,40,3.04
385,Igunga,TZ,2020-09-05 20:31:39,-4.28,33.88,68.74,51,11,3.6
386,Strezhevoy,RU,2020-09-05 20:31:39,60.73,77.59,44.6,93,90,4.47
387,Kisangani,CD,2020-09-05 20:28:23,0.52,25.2,71.69,95,68,2.21
388,Berdigestyakh,RU,2020-09-05 20:31:39,62.1,126.7,51.85,89,91,2.17
389,Pangnirtung,CA,2020-09-05 20:31:39,66.15,-65.71,46.4,61,20,13.87
390,Stodolishche,RU,2020-09-05 20:31:40,54.19,32.65,58.84,95,33,5.06
391,Juquia,BR,2020-09-05 20:31:40,-24.32,-47.63,71.04,86,88,3.58
392,Alamosa,US,2020-09-05 20:29:14,37.47,-105.87,80.6,22,1,10.29
393,High Level,CA,2020-09-05 20:27:47,58.52,-117.14,62.6,55,20,8.05
394,Lasa,IT,2020-09-05 20:31:41,46.62,10.7,59.0,87,5,2.24
395,Geraldton,AU,2020-09-05 20:27:30,-28.77,114.6,55.4,87,90,8.05
396,Daru,PG,2020-09-05 20:31:41,-9.08,143.21,77.41,87,95,16.78
397,Batagay-Alyta,RU,2020-09-05 20:31:42,67.8,130.41,43.05,77,89,2.95
398,West Bay,KY,2020-09-05 20:31:42,19.37,-81.42,89.01,79,20,14.99
399,Vuktyl,RU,2020-09-05 20:27:21,63.86,57.31,49.66,86,62,4.41
400,Lavrentiya,RU,2020-09-05 20:31:42,65.58,-171.0,43.18,79,98,3.94
401,Morros,BR,2020-09-05 20:31:42,-9.45,-46.3,87.66,22,0,6.29
402,Melville,US,2020-09-05 20:31:43,40.79,-73.42,80.01,47,1,12.75
403,Mahebourg,MU,2020-09-05 20:31:05,-20.41,57.7,69.8,88,75,11.41
404,Kaduy,RU,2020-09-05 20:31:43,59.2,37.15,53.6,100,40,2.24
405,Sistranda,NO,2020-09-05 20:31:43,63.73,8.83,50.0,87,40,6.93
406,Keetmanshoop,NA,2020-09-05 20:31:44,-26.58,18.13,54.18,47,0,9.37
407,Semnan,IR,2020-09-05 20:31:44,35.57,53.4,77.0,23,0,2.24
408,Neuquen,AR,2020-09-05 20:28:06,-38.95,-68.06,59.0,28,95,10.29
409,Pasighat,IN,2020-09-05 20:31:44,28.07,95.33,77.31,82,100,2.08
410,Dabola,GN,2020-09-05 20:31:44,10.75,-11.12,71.87,91,100,5.68
411,Cabatuan,PH,2020-09-05 20:31:45,10.88,122.49,76.15,85,93,2.26
412,Labuhan,ID,2020-09-05 20:31:45,-6.88,112.21,76.28,80,55,11.1
413,Shingu,JP,2020-09-05 20:31:42,33.73,135.98,76.37,85,65,7.27
414,Ramnagar,IN,2020-09-05 20:31:45,29.4,79.12,76.55,81,0,3.24
415,Pingliang,CN,2020-09-05 20:31:45,35.54,106.69,59.43,58,7,5.55
416,Canatlan,MX,2020-09-05 20:31:46,24.52,-104.78,73.4,46,90,10.29
417,Rafaela,AR,2020-09-05 20:30:13,-31.25,-61.49,69.01,34,100,5.99
418,Sakaiminato,JP,2020-09-05 20:31:46,35.55,133.23,75.2,94,20,4.7
419,Matata,NZ,2020-09-05 20:31:47,-37.88,176.75,51.01,92,70,7.27
420,Saint Anthony,US,2020-09-05 20:31:11,45.02,-93.22,78.8,33,1,6.55
421,Zeya,RU,2020-09-05 20:31:47,53.75,127.27,57.13,95,100,3.53
422,El Ocotito,MX,2020-09-05 20:31:48,17.25,-99.57,86.0,70,75,9.17
423,Iroquois Falls,CA,2020-09-05 20:31:48,48.77,-80.68,59.0,54,75,8.05
424,Tocache,PE,2020-09-05 20:31:48,-8.18,-76.51,89.76,40,62,3.58
425,Ostrovnoy,RU,2020-09-05 20:31:48,68.05,39.51,55.42,87,94,18.25
426,Gullane,GB,2020-09-05 20:31:49,56.04,-2.83,55.0,80,70,1.01
427,Daugai,LT,2020-09-05 20:31:49,54.37,24.33,62.01,87,99,5.82
428,Gwadar,PK,2020-09-05 20:31:25,25.12,62.33,81.12,79,0,8.48
429,Mumford,GH,2020-09-05 20:31:49,5.26,-0.76,74.3,89,95,11.88
430,Kamloops,CA,2020-09-05 20:31:50,50.67,-120.32,82.4,37,20,11.41
431,Nagato,JP,2020-09-05 20:31:50,34.38,131.2,78.8,88,75,6.93
432,Ouango,CF,2020-09-05 20:31:50,4.31,22.56,70.77,95,63,3.4
433,Sidi Ali,DZ,2020-09-05 20:31:51,36.1,0.42,66.85,93,0,7.65
434,Longyearbyen,SJ,2020-09-05 20:31:30,78.22,15.64,42.8,100,90,3.36
435,Saint-Leu,RE,2020-09-05 20:31:51,-21.15,55.28,66.2,88,75,6.93
436,Sao Luiz Gonzaga,BR,2020-09-05 20:31:51,-28.41,-54.96,68.16,86,10,9.04
437,Simpang,ID,2020-09-05 20:31:52,-1.27,104.08,72.82,96,98,0.76
438,Puerto Narino,CO,2020-09-05 20:31:52,-3.77,-70.38,77.0,100,75,2.24
439,Dwarka,IN,2020-09-05 20:31:52,22.24,68.97,82.78,77,100,9.51
440,Russell,US,2020-09-05 20:31:52,32.35,-85.2,95.0,28,1,3.36
441,Dolores,AR,2020-09-05 20:31:53,-36.31,-57.68,50.88,73,6,8.75
442,Bandraboua,YT,2020-09-05 20:31:53,-12.7,45.12,75.2,78,0,6.93
443,Ahipara,NZ,2020-09-05 20:31:53,-35.17,173.17,56.43,73,100,10.29
444,Gornyak,RU,2020-09-05 20:31:54,50.99,81.47,47.43,62,100,2.48
445,Talara,PE,2020-09-05 20:31:54,-4.58,-81.27,73.4,60,84,14.99
446,Bambous Virieux,MU,2020-09-05 20:30:55,-20.34,57.76,69.8,88,75,11.41
447,Katherine,AU,2020-09-05 20:31:54,-14.47,132.27,64.4,48,4,4.7
448,San Luis,AR,2020-09-05 20:31:55,-33.3,-66.34,61.05,46,89,6.11
449,Felipe Carrillo Puerto,MX,2020-09-05 20:31:55,19.58,-88.05,86.04,71,30,7.18
450,Tavda,RU,2020-09-05 20:31:55,58.04,65.27,40.28,91,0,5.97
451,Banda Aceh,ID,2020-09-05 20:31:55,5.56,95.32,79.12,77,100,10.83
452,Solnechnyy,RU,2020-09-05 20:31:56,50.72,136.63,60.69,86,100,6.69
453,Vila Do Maio,CV,2020-09-05 20:31:56,15.13,-23.22,77.0,88,75,5.82
454,Magadan,RU,2020-09-05 20:31:56,59.57,150.8,48.79,90,100,9.26
455,Acajutla,SV,2020-09-05 20:29:32,13.59,-89.83,82.99,78,45,1.01
456,Botwood,CA,2020-09-05 20:31:56,49.15,-55.35,73.0,60,43,6.8
457,Rockhampton,AU,2020-09-05 20:27:52,-23.38,150.5,62.6,93,92,5.82
458,Guasdualito,VE,2020-09-05 20:31:57,7.24,-70.73,82.22,86,57,5.41
459,Pevek,RU,2020-09-05 20:31:57,69.7,170.31,38.59,76,0,7.92
460,Kayerkan,RU,2020-09-05 20:31:57,69.35,87.76,35.6,77,40,15.66
461,Bereda,ES,2020-09-05 20:31:58,43.27,-7.54,63.0,1,100,10.22
462,Olafsvik,IS,2020-09-05 20:27:47,64.89,-23.71,48.2,67,87,12.48
463,Kondinskoye,RU,2020-09-05 20:31:58,59.65,67.41,41.47,87,2,8.66
464,Wanning,CN,2020-09-05 20:31:58,18.8,110.4,80.92,86,54,7.76
465,Erechim,BR,2020-09-05 20:31:59,-27.63,-52.27,70.05,72,63,0.65
466,Stara Vyzhivka,UA,2020-09-05 20:31:59,51.44,24.44,62.47,85,97,9.08
467,Oytal,KZ,2020-09-05 20:31:59,42.91,73.27,67.05,34,96,3.27
468,Coquimbo,CL,2020-09-05 20:31:59,-29.95,-71.34,60.8,63,0,16.11
469,Almeria,ES,2020-09-05 20:32:00,37.17,-2.33,77.0,65,0,10.29
470,Guanica,PR,2020-09-05 20:32:00,17.97,-66.91,88.0,67,65,4.0
471,Komsomolskiy,UZ,2020-09-05 20:28:07,40.43,71.72,68.0,68,0,2.24
472,Batsfjord,NO,2020-09-05 20:32:01,70.63,29.72,54.95,87,92,7.34
473,Imeni Poliny Osipenko,RU,2020-09-05 20:32:01,52.42,136.49,56.64,97,27,5.14
474,Makow Mazowiecki,PL,2020-09-05 20:32:01,52.86,21.1,63.0,76,100,5.88
475,Bonavista,CA,2020-09-05 20:32:01,48.65,-53.11,64.74,91,78,13.98
476,Saint-Louis,SN,2020-09-05 20:32:02,16.33,-15.0,89.6,62,75,10.98
477,Ostersund,SE,2020-09-05 20:32:02,63.18,14.64,48.2,93,98,4.7
478,Pisco,PE,2020-09-05 20:31:54,-13.7,-76.22,66.99,72,5,8.05
479,Magaria,NE,2020-09-05 20:32:02,13.0,8.91,84.58,54,0,7.11
480,Doka,SD,2020-09-05 20:32:03,13.52,35.77,73.99,86,75,3.98
481,Dongsheng,CN,2020-09-05 20:32:03,39.82,109.98,63.95,46,89,9.4
482,Marquette,US,2020-09-05 20:32:03,46.53,-87.63,70.0,45,31,10.96
483,Ponta Delgada,PT,2020-09-05 20:32:03,37.73,-25.67,68.0,77,40,14.99
484,Oksfjord,NO,2020-09-05 20:32:04,70.24,22.35,53.6,87,100,6.93
485,Elizabeth City,US,2020-09-05 20:29:17,36.29,-76.25,82.4,58,75,14.99
486,Liverpool,GB,2020-09-05 20:29:40,53.41,-2.98,57.2,82,28,4.7
487,Deputatskiy,RU,2020-09-05 20:32:04,69.3,139.9,40.37,100,100,0.96
488,Khovu-Aksy,RU,2020-09-05 20:32:05,51.13,93.6,36.77,83,8,0.98
489,Vrangel,RU,2020-09-05 20:31:09,42.73,133.08,65.61,77,85,2.21
490,Scarborough,GB,2020-09-05 20:30:06,54.28,-0.4,53.01,82,93,1.99
491,Lompoc,US,2020-09-05 20:31:16,34.64,-120.46,84.2,50,1,13.87
492,Necochea,AR,2020-09-05 20:29:26,-38.55,-58.74,48.0,74,97,5.99
493,Gurupi,BR,2020-09-05 20:32:05,-11.73,-49.07,91.11,19,1,4.25
494,Tshikapa,CD,2020-09-05 20:32:06,-6.42,20.8,78.53,33,33,2.53
495,Ko Samui,TH,2020-09-05 20:28:13,9.54,99.94,84.38,72,90,8.46
496,Verkh-Usugli,RU,2020-09-05 20:32:06,52.7,115.17,45.66,95,14,3.29
497,Mangrol,IN,2020-09-05 20:32:06,21.12,70.12,81.73,81,90,7.67
498,Coahuayana,MX,2020-09-05 20:32:06,18.73,-103.68,77.0,83,75,5.06
499,Brandon,US,2020-09-05 20:29:07,27.94,-82.29,95.0,52,40,5.82
500,Bacolod,PH,2020-09-05 20:32:07,10.67,122.95,79.02,85,93,6.96
501,Lungi,SL,2020-09-05 20:32:07,9.22,-12.68,72.55,97,100,4.68
502,Tra Vinh,VN,2020-09-05 20:32:07,9.93,106.35,78.08,90,82,3.51
503,Vao,NC,2020-09-05 20:32:08,-22.67,167.48,70.27,69,35,19.08
504,Motihari,IN,2020-09-05 20:32:08,26.65,84.92,83.44,74,78,2.82
505,Cabo San Lucas,MX,2020-09-05 20:30:02,22.89,-109.91,93.2,63,40,4.7
506,Lae,PG,2020-09-05 20:32:09,-6.72,146.98,73.4,88,40,3.36
507,Illela,NG,2020-09-05 20:32:09,13.73,5.3,83.05,69,75,9.46
508,Zaraza,VE,2020-09-05 20:32:10,9.35,-65.32,84.88,86,87,1.83
509,Mirnyy,RU,2020-09-05 20:32:10,62.54,113.96,50.0,87,20,8.95
510,Porto Velho,BR,2020-09-05 20:32:10,-8.76,-63.9,95.0,41,20,3.36
511,Berezniki,RU,2020-09-05 20:32:11,59.42,56.81,46.0,98,9,2.42
512,Jasper,US,2020-09-05 20:30:06,37.2,-94.35,89.6,55,20,11.41
513,Cordele,US,2020-09-05 20:32:11,31.96,-83.78,95.0,46,40,4.7
514,Goma,CD,2020-09-05 20:32:11,-1.68,29.22,68.61,68,98,1.41
515,Cantagallo,CO,2020-09-05 20:32:12,7.38,-73.92,91.4,55,20,2.24
516,Tazovskiy,RU,2020-09-05 20:32:12,67.47,78.7,40.66,84,61,12.91
517,Malakal,SS,2020-09-05 20:32:12,9.53,31.66,73.11,88,34,0.65
518,Portland,US,2020-09-05 20:29:10,45.52,-122.68,72.0,49,75,5.82
519,Zenzeli,RU,2020-09-05 20:32:13,45.92,47.05,65.59,51,0,11.74
520,Narsaq,GL,2020-09-05 20:31:38,60.92,-46.05,48.2,87,100,9.17
521,Lillooet,CA,2020-09-05 20:32:13,50.69,-121.94,82.4,39,1,18.34
522,Zemio,CF,2020-09-05 20:32:13,5.03,25.14,69.85,94,100,2.37
523,Fort Nelson,CA,2020-09-05 20:32:14,58.81,-122.7,60.8,38,75,10.29
524,Ironton,US,2020-09-05 20:32:14,38.54,-82.68,82.0,44,1,1.12
525,Riachao Das Neves,BR,2020-09-05 20:32:14,-11.75,-44.91,84.87,24,1,4.92
526,Santa Teresa,VE,2020-09-05 20:32:14,10.23,-66.66,75.0,80,42,1.01
527,Kuandian,CN,2020-09-05 20:32:15,40.73,124.78,58.57,90,77,3.24
528,Seoul,KR,2020-09-05 20:30:15,37.57,126.98,68.0,88,90,3.15
529,Bay Roberts,CA,2020-09-05 20:32:15,47.6,-53.26,68.0,1,95,12.73
530,Tuy Hoa,VN,2020-09-05 20:27:39,13.08,109.3,78.15,84,100,4.85
531,Sisimiut,GL,2020-09-05 20:32:15,66.94,-53.67,43.45,82,100,10.87
532,Plouzane,FR,2020-09-05 20:32:16,48.38,-4.62,55.4,93,56,3.36
533,Ancud,CL,2020-09-05 20:27:17,-41.87,-73.82,55.99,74,52,1.01
534,Valle De Allende,MX,2020-09-05 20:32:16,26.93,-105.4,76.77,50,70,11.83
535,Belyy,RU,2020-09-05 20:32:16,55.84,32.94,55.81,89,62,3.83
536,Olinda,BR,2020-09-05 20:32:01,-8.01,-34.86,78.8,65,40,14.99
537,Grand Island,US,2020-09-05 20:32:17,40.92,-98.34,96.8,32,1,14.99
538,Basoko,CD,2020-09-05 20:32:17,1.24,23.62,73.54,89,75,3.58
539,Allende,MX,2020-09-05 20:32:17,25.28,-100.02,73.4,94,90,5.82
540,Vostok,RU,2020-09-05 20:32:17,46.49,135.88,58.64,74,100,1.88
541,Southbridge,US,2020-09-05 20:28:38,42.08,-72.03,75.99,33,0,1.99
542,Moron,AR,2020-09-05 20:29:21,-34.65,-58.62,61.0,50,0,8.01
543,Uruzgan,AF,2020-09-05 20:32:18,32.83,66.0,57.65,31,0,2.17
544,Ust-Koksa,RU,2020-09-05 20:32:18,50.27,85.61,38.08,73,100,0.72
545,Palmer,US,2020-09-05 20:32:19,42.16,-72.33,78.8,29,75,11.41
546,Liberal,US,2020-09-05 20:32:19,37.04,-100.92,93.2,30,1,16.11
547,Vestmanna,FO,2020-09-05 20:32:19,62.16,-7.17,44.6,81,88,19.46
548,Vestmannaeyjar,IS,2020-09-05 20:32:19,63.44,-20.27,50.0,71,20,13.87
549,Qinhuangdao,CN,2020-09-05 20:32:20,39.93,119.59,67.73,66,0,5.41
550,Sechura,PE,2020-09-05 20:32:20,-5.56,-80.82,73.18,54,23,15.75
551,Vlore,AL,2020-09-05 20:32:20,40.47,19.49,70.57,58,0,5.28
552,Isangel,VU,2020-09-05 20:32:15,-19.55,169.27,64.4,100,75,20.45
553,Neiafu,TO,2020-09-05 20:32:21,-18.65,-173.98,75.2,57,75,11.41
554,Aykhal,RU,2020-09-05 20:32:21,66.0,111.5,42.8,87,90,2.24
